gene_id,P_time0,P_time1,P_time2,P_time3,P_time4,P_time5,P_time6,increase,y0,True_diff_t6,True_bias_diff_t6,True_obs_diff_t6
ENSDARG00000043734,9.731705665588379,17.728639602661133,30.082855224609375,42.8808479309082,45.04194641113281,44.017826080322266,43.16995620727539,0.2737660428099788,8.013592,0.0,0.12176406692477476,0.8550134103571362
ENSDARG00000016866,10.169357299804688,18.790428161621094,32.031944274902344,42.59842300415039,34.55009841918945,25.839794158935547,20.128814697265625,0.2916060151883267,24.436934,0.002692169249533584,0.3909537177753085,0.9833597159682333
ENSDARG00000027689,7.80072021484375,16.453489303588867,31.380332946777344,47.318668365478516,48.56909942626953,45.806861877441406,43.69852066040039,0.19497636450093897,19.73068,0.0,0.11624190398954566,0.7903391775775854
ENSDARG00000009250,3.4809083938598633,8.634267807006836,19.825700759887695,37.023780822753906,48.316558837890625,54.40568542480469,58.11983871459961,0.04601579743642407,1.2725724,6.896846623786673e-08,0.069313250376352,0.2707377397031834
ENSDARG00000105045,4.837182521820068,10.184516906738281,20.211524963378906,35.17938995361328,49.6947135925293,61.674400329589844,70.4642562866211,0.08519599578945601,2.437788,7.999532827282887e-07,0.048934298464957025,0.5266987560723746
ENSDARG00000039913,8.12104320526123,19.332435607910156,39.30155944824219,57.20972442626953,52.21201705932617,45.049903869628906,40.63622283935547,0.2079217531460475,30.03122,0.0,0.13208208660830856,0.6204849954730174
ENSDARG00000086471,9.070355415344238,13.871037483215332,20.604280471801758,26.478723526000977,23.406770706176758,18.841520309448242,15.325578689575195,0.24670532455203353,18.26885,0.004883698337543963,0.5161467451739432,0.9823158553017239
ENSDARG00000004851,14.69575309753418,24.30012321472168,37.32194137573242,45.86893081665039,36.04197311401367,26.58123016357422,20.487834930419922,0.4622984311181322,48.9200666,0.012309931468328978,0.38310659123433727,0.9394038603423641
ENSDARG00000056695,3.039720296859741,7.3074631690979,16.574983596801758,31.27342987060547,42.07991409301758,49.30049133300781,54.544002532958984,0.03548196580115579,11.101318599999999,2.8686106089416348e-05,0.07936335915689423,0.8641821194995523
ENSDARG00000018397,5.953207969665527,11.331853866577148,20.478214263916016,31.159692764282227,32.851139068603516,31.399295806884766,30.043493270874023,0.12364532097230128,3.9283119999999996,6.003837052260099e-08,0.21842274982039533,0.9711100926268007
ENSDARG00000057513,15.006113052368164,22.906835556030273,33.3122444152832,42.56784439086914,42.2978401184082,39.888397216796875,38.035640716552734,0.47264571858229104,57.240412000000006,2.1040163972171295e-05,0.1551575394876317,0.9139186344122213
ENSDARG00000006915,10.221723556518555,16.359516143798828,25.152488708496094,34.82271194458008,39.20586395263672,41.39213180541992,43.186561584472656,0.29374694596005296,19.259458000000002,0.0,0.12106937871452665,0.9308823769526047
ENSDARG00000054799,10.377324104309082,20.0914249420166,35.19029235839844,50.11675262451172,53.90718460083008,54.61605453491211,55.239830017089844,0.30003791506982547,22.963482000000003,1.116443346431274e-05,0.08086189825074261,0.924394534993551
ENSDARG00000018918,4.223013401031494,8.390048027038574,16.014806747436523,27.485506057739258,38.8238525390625,49.23493957519531,58.20608139038086,0.06628775907503925,2.442464,3.934872475960518e-05,0.07131318883269228,0.8318940456379064
ENSDARG00000053876,4.847675800323486,11.914729118347168,26.327529907226562,38.64255905151367,25.41958999633789,14.846197128295898,9.22697639465332,0.0855440792057001,1.6049419999999999,0.36413996398093434,0.44680340072383773,0.6066820292010111
ENSDARG00000070399,4.138532638549805,9.802604675292969,21.47591781616211,39.47391891479492,55.068397521972656,65.75127410888672,72.34941864013672,0.06381652156463918,2.238898,0.0,0.04587620038155592,-4.0050197057456335e-05
ENSDARG00000035181,6.295619964599609,13.058178901672363,25.094377517700195,37.41938781738281,33.741119384765625,27.647449493408203,23.363386154174805,0.13624859616145535,2.981994,2.5621625069871216e-05,0.320478570083374,0.9040432848425007
ENSDARG00000098317,13.08838176727295,19.532987594604492,28.121450424194336,37.70218276977539,44.59828567504883,50.01435470581055,54.72007369995117,0.40548281085328647,29.59853,0.0,0.0784191566900078,0.9483833818080383
ENSDARG00000034541,3.683464765548706,9.982796669006348,24.249866485595703,38.89936828613281,28.51959800720215,18.63484764099121,12.949295997619629,0.05123292449082988,2.6029,0.051877055667438575,0.5653605529920703,0.9304655632261175
ENSDARG00000033437,6.4774932861328125,12.430490493774414,22.5598087310791,34.49873352050781,38.1030158996582,38.70430374145508,39.169456481933594,0.1431182198727616,6.1311708,2.671223417654062e-06,0.14621919117702054,0.9549303859985134
ENSDARG00000033604,4.253911972045898,11.187478065490723,26.29052734375,45.24151611328125,48.13557052612305,46.32020950317383,45.01117706298828,0.06719278017996182,6.043406,0.0,0.11242444331621047,0.9240758119452832
ENSDARG00000057867,9.108701705932617,14.993491172790527,23.71082305908203,33.72797775268555,39.197696685791016,42.655704498291016,45.627891540527344,0.24824418828905928,32.205220000000004,0.00010208752523373103,0.11141918361029475,0.8163346974422134
ENSDARG00000026348,7.617121696472168,15.459356307983398,28.85433578491211,45.99153137207031,59.0191764831543,67.84247589111328,73.6432876586914,0.18760475582961236,3.1762986000000004,0.0,0.04477761927926714,-2.9434427693946576e-05
ENSDARG00000001313,9.699993133544922,15.7932767868042,24.679828643798828,35.44746017456055,44.11437225341797,51.289222717285156,57.44884490966797,0.27247554797004647,28.847862,0.0,0.07260508178933013,0.32469996201837864
ENSDARG00000017037,5.185117244720459,8.923373222351074,14.928394317626953,23.531063079833984,33.24803161621094,43.541439056396484,53.62407684326172,0.09668168064419444,9.195699000000001,8.69614257887317e-05,0.0803659929663875,0.6640214753713035
ENSDARG00000015474,4.9125165939331055,9.112852096557617,16.281774520874023,25.785411834716797,31.476818084716797,35.006324768066406,37.932064056396484,0.08764077380958804,12.583405599999999,1.3498132421780715e-05,0.14945880115920243,0.8324355965976352
ENSDARG00000101557,10.387734413146973,17.068187713623047,26.763078689575195,38.67339324951172,49.34324645996094,58.48884201049805,66.0482406616211,0.3004592916534347,21.715391599999997,0.0,0.05488324881455379,0.6010238498741269
ENSDARG00000031761,4.939117908477783,9.91042709350586,18.851364135742188,29.506914138793945,30.11948585510254,27.555639266967773,25.3737850189209,0.0885189196223977,17.140122,7.88058145136511e-08,0.28087180446183213,0.9398997954467849
ENSDARG00000011466,5.744983673095703,10.164602279663086,17.36664581298828,27.488555908203125,37.952239990234375,48.14122009277344,57.44413757324219,0.11611693476493022,3.4177839999999997,2.980800341003559e-06,0.07149919854422612,0.7437877762963218
ENSDARG00000062521,8.301739692687988,13.229772567749023,20.434507369995117,29.42247772216797,37.10567092895508,43.92405319213867,50.20584487915039,0.21530042898481866,1.9430924,0.0,0.09143206607287203,0.9461575330599706
ENSDARG00000015088,11.989653587341309,21.62151527404785,35.77220153808594,47.96118927001953,43.81215286254883,37.34013748168945,32.72809600830078,0.36392568055489816,72.26858,0.0,0.19009343137480889,0.8249324866237927
ENSDARG00000015471,15.023004531860352,22.206491470336914,31.510313034057617,39.730735778808594,38.695865631103516,35.36876678466797,32.57352828979492,0.47319922295536226,20.58816,0.0,0.19167194112850133,0.8811151150200337
ENSDARG00000018738,5.671876430511475,9.982307434082031,16.985864639282227,26.39903450012207,34.205055236816406,40.86017608642578,46.88657760620117,0.11351981393813014,12.65142,4.244707671090474e-06,0.10359745534904059,0.9484330910328937
ENSDARG00000056623,9.846843719482422,17.37067985534668,28.783802032470703,40.83025360107422,43.54603958129883,43.11897277832031,42.64939498901367,0.2784841648699805,33.89565,0.0,0.12301567848296187,0.8634277818751166
ENSDARG00000020529,8.793963432312012,22.46096420288086,46.272552490234375,62.697364807128906,50.622066497802734,40.13500213623047,34.25819778442383,0.23538682398595434,7.191509999999999,2.9468487136568334e-05,0.1852767446811566,0.7218146954500531
ENSDARG00000098820,6.808608055114746,11.398161888122559,18.478240966796875,27.4008846282959,33.848209381103516,38.919960021972656,43.50582504272461,0.15578538300365388,5.661137999999999,2.834180298374104e-06,0.11920200642559202,0.8102829676817305
ENSDARG00000020494,6.295842170715332,11.591796875,20.367643356323242,32.07797622680664,41.34780502319336,48.529747009277344,54.37097930908203,0.13626145532901707,10.3539376,3.011868266905742e-07,0.07865801256952393,0.31899616264080466
ENSDARG00000068919,7.796618461608887,12.346684455871582,19.01791000366211,27.425310134887695,34.81549835205078,41.602500915527344,48.04508972167969,0.19479647262597874,5.02938,2.142503524233599e-06,0.10004094379662325,0.8310166029976592
ENSDARG00000101251,3.6932578086853027,7.58340311050415,14.955421447753906,25.878082275390625,34.29207992553711,40.7399787902832,46.211692810058594,0.051495094056121966,2.31951,0.00010082326004470791,0.10706393614617461,0.8141131819069084
ENSDARG00000002021,5.898501396179199,17.13262367248535,40.42806625366211,62.413909912109375,58.98847198486328,53.08985137939453,49.83976745605469,0.12165249910567981,0.784881,0.0,0.09298983238838697,0.20330931840456756
ENSDARG00000092123,11.102145195007324,16.72980308532715,24.3945369720459,31.797334671020508,31.889577865600586,29.806297302246094,27.9285945892334,0.32917501203085897,9.096128,0.0,0.24416174858741602,0.9588922962966623
ENSDARG00000098771,4.698817729949951,10.582236289978027,22.054460525512695,33.53902053833008,26.01761245727539,17.770532608032227,12.631599426269531,0.08077347979104525,2.6613860000000003,0.035714066574272826,0.5887866442732899,0.9613152499071451
ENSDARG00000014474,10.495223999023438,17.44747543334961,27.573413848876953,38.039337158203125,40.24589538574219,39.766597747802734,39.301143646240234,0.3048355902980526,40.535848,1.1474019034479656e-07,0.14304630845238203,0.9427453961024593
ENSDARG00000102874,3.113279342651367,9.011994361877441,23.324451446533203,41.7903938293457,39.718814849853516,33.81088638305664,29.917373657226562,0.0371473220229399,3.33699,0.0,0.2197893867858426,0.9525466343994788
ENSDARG00000030106,12.978556632995605,19.889995574951172,29.222923278808594,37.95656967163086,37.97093200683594,35.66963577270508,33.74225616455078,0.40140067939546376,20.81342,2.9428053999301966e-06,0.18514071612580846,0.7625862484530554
ENSDARG00000035556,17.634735107421875,24.637758255004883,33.258846282958984,40.291526794433594,38.1163215637207,34.01537322998047,30.6580753326416,0.5531548753215408,48.138999999999996,0.0,0.21272255997727552,0.6454417074230275
ENSDARG00000062695,11.919323921203613,17.97691535949707,26.20557975769043,35.670066833496094,43.071964263916016,49.25910186767578,54.7578239440918,0.36120462233776596,10.359298,0.0,0.07927505028203558,0.9024345418192395
ENSDARG00000062187,10.554109573364258,19.564346313476562,33.359397888183594,48.073265075683594,54.43820571899414,57.43975067138672,59.60688018798828,0.30716259911113397,18.094292000000003,0.0,0.06854443420826146,0.7851783785642672
ENSDARG00000039429,9.647659301757812,25.15459442138672,51.29469680786133,73.84014129638672,78.81295013427734,78.92818450927734,78.79960632324219,0.2703083976060092,26.229301999999997,0.0,0.039185257352282156,0.14731582141444458
ENSDARG00000010316,6.253906726837158,12.743185043334961,24.20110511779785,38.929935455322266,46.99260711669922,51.03216552734375,53.69741439819336,0.13471208636916848,4.1064419999999995,0.0,0.08022509146108167,0.49674852949301185
ENSDARG00000006257,6.539979934692383,11.506345748901367,19.419536590576172,27.61948585510254,26.132173538208008,22.319772720336914,19.254531860351562,0.14548669154376825,30.8241044,2.4198101212447302e-05,0.404467187914329,0.9654039112922765
ENSDARG00000002912,12.508325576782227,17.72026824951172,24.499267578125,32.03203201293945,37.4996337890625,42.00743865966797,46.20576858520508,0.38380725953800443,56.150151400000006,0.0,0.10711277887619014,0.8859782903664665
ENSDARG00000018788,8.442421913146973,15.040562629699707,25.346628189086914,37.01249694824219,41.129398345947266,42.14789962768555,42.76715087890625,0.22103334507227118,7.493972000000001,0.0,0.12184531646350066,0.9873498963856305
ENSDARG00000009640,2.765624761581421,6.477044582366943,14.440225601196289,28.578779220581055,45.84221649169922,62.010093688964844,73.9238510131836,0.029545982369893205,4.183002,5.59725878834338e-05,0.04418628689102108,-0.0006949512334002806
ENSDARG00000019791,9.489618301391602,18.394550323486328,32.58488464355469,45.731754302978516,42.873023986816406,37.55131149291992,33.84126281738281,0.2638867432016473,7.3288644000000005,7.438406491400501e-05,0.19022917572428308,0.5108839608747786
ENSDARG00000036073,7.205974102020264,15.907207489013672,31.4925479888916,47.66066360473633,47.42587661743164,43.789859771728516,41.30361557006836,0.17126519088225375,27.546219999999998,2.8461483217069753e-07,0.13194440030279223,0.8666220279394997
ENSDARG00000025693,7.147383689880371,12.068228721618652,19.66887664794922,29.684167861938477,39.02748107910156,47.606101989746094,55.35545349121094,0.1689634516816446,8.7966374,0.0,0.07666060149601356,0.45949996022793593
ENSDARG00000105185,5.836198806762695,10.264983177185059,17.410396575927734,26.172325134277344,30.017404556274414,31.535608291625977,32.64674758911133,0.11940481927152345,4.3377468,6.300692351579054e-07,0.19080256760643588,0.8422026130184623
ENSDARG00000056414,26.968751907348633,43.89002990722656,62.15153121948242,71.53461456298828,61.848941802978516,52.745540618896484,47.109153747558594,0.7432677389149068,160.36180000000002,0.0,0.1035992333479497,0.7296846396175227
ENSDARG00000103902,21.092609405517578,28.26751136779785,36.75315475463867,45.178104400634766,50.44398498535156,54.315731048583984,57.72591781616211,0.6390902854877635,64.2292,0.0,0.07056831536706223,0.8542467993634429
ENSDARG00000032340,3.595153331756592,12.569452285766602,35.47824478149414,54.10641098022461,35.04491424560547,21.744293212890625,14.973600387573242,0.04892213512333379,1.3646448,0.010796321545170951,0.5257004670760677,0.9498371243145569
ENSDARG00000030964,7.105190277099609,12.442591667175293,20.888757705688477,31.188465118408203,36.81711959838867,40.0960578918457,42.760433197021484,0.16730293487677045,13.063060000000002,5.862574225075168e-07,0.12230083814169566,0.7143295164057549
ENSDARG00000013079,9.765470504760742,15.68856430053711,24.245054244995117,34.631988525390625,43.18309783935547,50.39175796508789,56.662315368652344,0.275138522703435,19.33301,0.0,0.07359220973574578,0.8470050063956217
ENSDARG00000003017,11.07753849029541,19.015718460083008,30.653841018676758,42.09516906738281,42.890220642089844,40.81896209716797,39.15781021118164,0.32813051098598306,111.4164,0.0,0.1437187558396362,0.775760826287839
